envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
5494	47550000	45798000	48798000	47838000	48798000	46518000	47299085.4572714
5495	47547000	45795000	48795000	47835000	48795000	46515000	47303413.7931035
5496	47544000	45792000	48792000	47832000	48792000	46512000	47307742.1289355
5497	47541000	45789000	48789000	47829000	48789000	46509000	47312070.4647676
5498	47562000	45786000	48786000	47946000	48786000	46506000	47316386.8065967
5499	47559000	45783000	48783000	47943000	48783000	46503000	47320691.1544228
5500	47556000	45780000	48780000	47940000	48780000	46500000	47325007.4962519
5501	47553000	45777000	48777000	47937000	48777000	46497000	47329323.838081
5502	47550000	45774000	48774000	47934000	48774000	46494000	47333640.17991
5503	47547000	45771000	48771000	47931000	48771000	46491000	47337968.5157421
5504	47544000	45768000	48768000	47928000	48768000	46488000	47342308.8455772
5505	47565000	45765000	48765000	47925000	48765000	46605000	47346625.1874063
5506	47562000	45762000	48762000	47922000	48762000	46602000	47350953.5232384
5507	47559000	45759000	48759000	47919000	48759000	46599000	47355293.8530735
5508	47556000	45756000	48756000	47916000	48756000	46596000	47359646.1769115
5509	47577000	45753000	48753000	47913000	48873000	46593000	47363998.5007496
5510	47574000	45750000	48750000	47910000	48870000	46590000	47368338.8305847
5511	47571000	45747000	48747000	47907000	48867000	46587000	47372667.1664168
5512	47568000	45744000	48744000	47904000	48864000	46584000	47376983.5082459
5513	47565000	45741000	48741000	47901000	48861000	46581000	47381263.868066
5514	47586000	45738000	48858000	47898000	48858000	46578000	47385544.2278861
5515	47583000	45735000	48855000	47895000	48855000	46575000	47389824.5877061
5516	47580000	45732000	48852000	47892000	48852000	46572000	47394092.9535232
5517	47577000	45729000	48849000	47889000	48849000	46569000	47398349.3253373
5518	47574000	45726000	48846000	47886000	48846000	46566000	47402605.6971514
5519	47571000	45723000	48843000	47883000	48843000	46563000	47406862.0689655
5520	47592000	45840000	48840000	47880000	48840000	46560000	47411130.4347826
5521	47613000	45957000	48837000	47877000	48837000	46557000	47415398.8005997
5522	47610000	45954000	48834000	47874000	48834000	46554000	47419679.1604198
5523	47607000	45951000	48831000	47871000	48831000	46551000	47423959.5202399
5524	47604000	45948000	48828000	47868000	48828000	46548000	47428239.88006
5525	47601000	45945000	48825000	47865000	48825000	46545000	47432532.2338831
5526	47598000	45942000	48822000	47862000	48822000	46542000	47436836.5817091
5527	47595000	45939000	48819000	47859000	48819000	46539000	47441152.9235382
5528	47592000	45936000	48816000	47856000	48816000	46536000	47445469.2653673
5529	47589000	45933000	48813000	47853000	48813000	46533000	47449785.6071964
5530	47586000	45930000	48810000	47850000	48810000	46530000	47454101.9490255
5531	47583000	45927000	48807000	47847000	48807000	46527000	47458418.2908546
5532	47580000	45924000	48804000	47844000	48804000	46524000	47462722.6386807
5533	47577000	45921000	48801000	47841000	48801000	46521000	47467014.9925037
5534	47574000	45918000	48798000	47838000	48798000	46518000	47471307.3463268
5535	47571000	45915000	48795000	47835000	48795000	46515000	47475599.7001499
5536	47592000	45912000	48792000	47952000	48792000	46512000	47479880.05997
5537	47589000	45909000	48789000	47949000	48789000	46509000	47484172.4137931
5538	47586000	45906000	48786000	47946000	48786000	46506000	47488464.7676162
5539	47583000	45903000	48783000	47943000	48783000	46503000	47492757.1214393
5540	47580000	45900000	48780000	47940000	48780000	46500000	47497049.4752624
5541	47577000	45897000	48777000	47937000	48777000	46497000	47501341.8290855
5542	47574000	45894000	48774000	47934000	48774000	46494000	47505622.1889055
5543	47571000	45891000	48771000	47931000	48771000	46491000	47509902.5487256
5544	47568000	45888000	48768000	47928000	48768000	46488000	47514170.9145427
5545	47565000	45885000	48765000	47925000	48765000	46485000	47518439.2803598
5546	47586000	45882000	48762000	47922000	48762000	46602000	47522707.6461769
5547	47583000	45879000	48759000	47919000	48759000	46599000	47526976.011994
5548	47628000	45996000	48756000	48036000	48756000	46596000	47531244.3778111
5549	47625000	45993000	48753000	48033000	48753000	46593000	47535500.7496252
5550	47622000	45990000	48750000	48030000	48750000	46590000	47539745.1274363
5551	47619000	45987000	48747000	48027000	48747000	46587000	47543989.5052474
5552	47640000	45984000	48744000	48144000	48744000	46584000	47548245.8770615
5553	47637000	45981000	48741000	48141000	48741000	46581000	47552514.2428786
5554	47634000	45978000	48738000	48138000	48738000	46578000	47556794.6026987
5555	47655000	45975000	48855000	48135000	48735000	46575000	47561074.9625187
5556	47652000	45972000	48852000	48132000	48732000	46572000	47565355.3223388
5557	47649000	45969000	48849000	48129000	48729000	46569000	47569647.6761619
5558	47646000	45966000	48846000	48126000	48726000	46566000	47573940.029985
5559	47643000	45963000	48843000	48123000	48723000	46563000	47578232.3838081
5560	47688000	45960000	48840000	48240000	48840000	46560000	47582524.7376312
5561	47685000	45957000	48837000	48237000	48837000	46557000	47586805.0974513
5562	47682000	45954000	48834000	48234000	48834000	46554000	47591085.4572714
5563	47679000	45951000	48831000	48231000	48831000	46551000	47595377.8110945
5564	47676000	45948000	48828000	48228000	48828000	46548000	47599670.1649175
5565	47673000	45945000	48825000	48225000	48825000	46545000	47603962.5187406
5566	47670000	45942000	48822000	48222000	48822000	46542000	47608254.8725637
5567	47667000	45939000	48819000	48219000	48819000	46539000	47612547.2263868
5568	47664000	45936000	48816000	48216000	48816000	46536000	47616827.5862069
5569	47661000	45933000	48813000	48213000	48813000	46533000	47621107.946027
5570	47658000	45930000	48810000	48210000	48810000	46530000	47625388.3058471
5571	47655000	45927000	48807000	48207000	48807000	46527000	47629668.6656672
5572	47676000	45924000	48804000	48204000	48804000	46644000	47633949.0254873
5573	47673000	45921000	48801000	48201000	48801000	46641000	47638217.3913044
5574	47670000	45918000	48798000	48198000	48798000	46638000	47642485.7571214
5575	47667000	45915000	48795000	48195000	48795000	46635000	47646754.1229385
5576	47688000	45912000	48792000	48312000	48792000	46632000	47651022.4887556
5577	47685000	45909000	48789000	48309000	48789000	46629000	47655290.8545727
5578	47730000	46026000	48906000	48306000	48786000	46626000	47659559.2203898
5579	47727000	46023000	48903000	48303000	48783000	46623000	47663827.5862069
5580	47724000	46020000	48900000	48300000	48780000	46620000	47668071.964018
5581	47721000	46017000	48897000	48297000	48777000	46617000	47672304.3478261
5582	47718000	46014000	48894000	48294000	48774000	46614000	47676512.7436282
5583	47739000	46011000	49011000	48291000	48771000	46611000	47680697.1514243
5584	47736000	46008000	49008000	48288000	48768000	46608000	47684881.5592204
5585	47757000	46005000	49125000	48285000	48765000	46605000	47689077.9610195
5586	47754000	46002000	49122000	48282000	48762000	46602000	47693274.3628186
5587	47751000	45999000	49119000	48279000	48759000	46599000	47697470.7646177
5588	47748000	45996000	49116000	48276000	48756000	46596000	47701679.1604198
5589	47745000	45993000	49113000	48273000	48753000	46593000	47705887.5562219
5590	47766000	46110000	49110000	48270000	48750000	46590000	47710107.946027
5591	47811000	46107000	49227000	48267000	48867000	46587000	47714316.3418291
5592	47808000	46104000	49224000	48264000	48864000	46584000	47718524.7376312
5593	47805000	46101000	49221000	48261000	48861000	46581000	47722733.1334333
5594	47826000	46098000	49218000	48258000	48858000	46698000	47726929.5352324
5595	47823000	46095000	49215000	48255000	48855000	46695000	47731125.9370315
5596	47868000	46092000	49212000	48372000	48852000	46812000	47735322.3388306
5597	47889000	46089000	49209000	48369000	48969000	46809000	47739518.7406297
5598	47886000	46086000	49206000	48366000	48966000	46806000	47743703.1484258
5599	47883000	46083000	49203000	48363000	48963000	46803000	47747887.5562219
5600	47880000	46080000	49200000	48360000	48960000	46800000	47752059.970015
5601	47877000	46077000	49197000	48357000	48957000	46797000	47756232.3838081
5602	47898000	46074000	49194000	48474000	48954000	46794000	47760404.7976012
5603	47895000	46071000	49191000	48471000	48951000	46791000	47764577.2113943
5604	47892000	46068000	49188000	48468000	48948000	46788000	47768749.6251874
5605	47913000	46065000	49185000	48585000	48945000	46785000	47772922.0389805
5606	47910000	46062000	49182000	48582000	48942000	46782000	47777082.4587706
5607	47907000	46059000	49179000	48579000	48939000	46779000	47781242.8785607
5608	47904000	46056000	49176000	48576000	48936000	46776000	47785415.2923538
5609	47901000	46053000	49173000	48573000	48933000	46773000	47789575.7121439
5610	47898000	46050000	49170000	48570000	48930000	46770000	47793724.137931
5611	47895000	46047000	49167000	48567000	48927000	46767000	47797872.5637181
5612	47940000	46164000	49164000	48564000	48924000	46884000	47802020.9895052
5613	47937000	46161000	49161000	48561000	48921000	46881000	47806157.4212894
5614	47934000	46158000	49158000	48558000	48918000	46878000	47810281.8590705
5615	47955000	46155000	49275000	48555000	48915000	46875000	47814406.2968516
5616	47952000	46152000	49272000	48552000	48912000	46872000	47818530.7346327
5617	47949000	46149000	49269000	48549000	48909000	46869000	47822655.1724138
5618	47946000	46146000	49266000	48546000	48906000	46866000	47826767.6161919
5619	47943000	46143000	49263000	48543000	48903000	46863000	47830868.065967
5620	47940000	46140000	49260000	48540000	48900000	46860000	47834956.5217391
5621	47937000	46137000	49257000	48537000	48897000	46857000	47839044.9775112
5622	47934000	46134000	49254000	48534000	48894000	46854000	47843145.4272864
5623	47931000	46131000	49251000	48531000	48891000	46851000	47847245.8770615
5624	47928000	46128000	49248000	48528000	48888000	46848000	47851334.3328336
5625	47949000	46245000	49245000	48525000	48885000	46845000	47855422.7886057
5626	47946000	46242000	49242000	48522000	48882000	46842000	47859523.2383808
5627	47943000	46239000	49239000	48519000	48879000	46839000	47863623.6881559
5628	47940000	46236000	49236000	48516000	48876000	46836000	47867700.149925
5629	47937000	46233000	49233000	48513000	48873000	46833000	47871764.6176912
5630	47934000	46230000	49230000	48510000	48870000	46830000	47875829.0854573
5631	47931000	46227000	49227000	48507000	48867000	46827000	47879893.5532234
5632	47952000	46224000	49224000	48624000	48864000	46824000	47883958.0209895
5633	47973000	46341000	49221000	48621000	48861000	46821000	47888034.4827586
5634	47970000	46338000	49218000	48618000	48858000	46818000	47892110.9445277
5635	47967000	46335000	49215000	48615000	48855000	46815000	47896175.4122939
5636	47964000	46332000	49212000	48612000	48852000	46812000	47900239.88006
5637	47985000	46329000	49329000	48609000	48849000	46809000	47904304.3478261
5638	48006000	46446000	49326000	48606000	48846000	46806000	47908356.8215892
5639	48003000	46443000	49323000	48603000	48843000	46803000	47912397.3013493
5640	4.8e+07	46440000	49320000	48600000	48840000	46800000	47916425.7871064
5641	47997000	46437000	49317000	48597000	48837000	46797000	47920466.2668666
5642	47994000	46434000	49314000	48594000	48834000	46794000	47924518.7406297
5643	47991000	46431000	49311000	48591000	48831000	46791000	47928571.2143928
5644	47988000	46428000	49308000	48588000	48828000	46788000	47932611.6941529
5645	48009000	46545000	49305000	48585000	48825000	46785000	47936652.1739131
5646	48006000	46542000	49302000	48582000	48822000	46782000	47940692.6536732
5647	48027000	46539000	49299000	48579000	48819000	46899000	47944733.1334333
5648	48024000	46536000	49296000	48576000	48816000	46896000	47948785.6071964
5649	48021000	46533000	49293000	48573000	48813000	46893000	47952862.0689655
5650	48066000	46530000	49290000	48690000	48810000	47010000	47956938.5307346
5651	48087000	46527000	49287000	48687000	48927000	47007000	47961014.9925038
5652	48108000	46524000	49284000	48684000	49044000	47004000	47965091.4542729
5653	48105000	46521000	49281000	48681000	49041000	47001000	47969167.916042
5654	48102000	46518000	49278000	48678000	49038000	46998000	47973244.3778111
5655	48123000	46635000	49275000	48675000	49035000	46995000	47977320.8395802
5656	48120000	46632000	49272000	48672000	49032000	46992000	47981397.3013493
5657	48117000	46629000	49269000	48669000	49029000	46989000	47985461.7691154
5658	48114000	46626000	49266000	48666000	49026000	46986000	47989550.2248876
5659	48159000	46623000	49383000	48663000	49023000	47103000	47993626.6866567
5660	48156000	46620000	49380000	48660000	49020000	47100000	47997703.1484258
5661	48177000	46617000	49377000	48657000	49137000	47097000	48001767.6161919
5662	48174000	46614000	49374000	48654000	49134000	47094000	48005856.071964
5663	48171000	46611000	49371000	48651000	49131000	47091000	48009944.5277361
5664	48168000	46608000	49368000	48648000	49128000	47088000	48014032.9835083
5665	48165000	46605000	49365000	48645000	49125000	47085000	48018121.4392804
5666	48162000	46602000	49362000	48642000	49122000	47082000	48022221.8890555
5667	48159000	46599000	49359000	48639000	49119000	47079000	48026310.3448276
5668	48156000	46596000	49356000	48636000	49116000	47076000	48030410.7946027
5669	48153000	46593000	49353000	48633000	49113000	47073000	48034511.2443778
5670	48150000	46590000	49350000	48630000	49110000	47070000	48038611.6941529
5671	48147000	46587000	49347000	48627000	49107000	47067000	48042712.143928
5672	48168000	46584000	49464000	48624000	49104000	47064000	48046812.5937032
5673	48165000	46581000	49461000	48621000	49101000	47061000	48050913.0434783
5674	48162000	46578000	49458000	48618000	49098000	47058000	48055001.4992504
5675	48159000	46575000	49455000	48615000	49095000	47055000	48059089.9550225
5676	48180000	46692000	49452000	48612000	49092000	47052000	48063178.4107946
5677	48225000	46689000	49569000	48609000	49089000	47169000	48067266.8665667
5678	48246000	46686000	49686000	48606000	49086000	47166000	48071343.3283358
5679	48243000	46683000	49683000	48603000	49083000	47163000	48075419.790105
5680	48264000	46800000	49680000	48600000	49080000	47160000	48079496.2518741
5681	48261000	46797000	49677000	48597000	49077000	47157000	48083572.7136432
5682	48282000	46794000	49674000	48594000	49074000	47274000	48087649.1754123
5683	48327000	46791000	49671000	48711000	49071000	47391000	48091737.6311844
5684	48348000	46788000	49668000	48828000	49068000	47388000	48095802.0989505
5685	48345000	46785000	49665000	48825000	49065000	47385000	48099866.5667166
5686	48342000	46782000	49662000	48822000	49062000	47382000	48103931.0344828
5687	48339000	46779000	49659000	48819000	49059000	47379000	48107995.5022489
5688	48360000	46776000	49776000	48816000	49056000	47376000	48112071.964018
5689	48357000	46773000	49773000	48813000	49053000	47373000	48116148.4257871
5690	48354000	46770000	49770000	48810000	49050000	47370000	48120236.8815592
5691	48351000	46767000	49767000	48807000	49047000	47367000	48124337.3313343
5692	48348000	46764000	49764000	48804000	49044000	47364000	48128425.7871065
5693	48345000	46761000	49761000	48801000	49041000	47361000	48132526.2368816
5694	48342000	46758000	49758000	48798000	49038000	47358000	48136602.6986507
5695	48339000	46755000	49755000	48795000	49035000	47355000	48140679.1604198
5696	48360000	46752000	49752000	48912000	49032000	47352000	48144743.6281859
5697	48357000	46749000	49749000	48909000	49029000	47349000	48148808.095952
5698	48354000	46746000	49746000	48906000	49026000	47346000	48152884.5577211
5699	48351000	46743000	49743000	48903000	49023000	47343000	48156961.0194903
5700	48372000	46740000	49740000	48900000	49020000	47460000	48161037.4812594
5701	48369000	46737000	49737000	48897000	49017000	47457000	48165113.9430285
5702	48366000	46734000	49734000	48894000	49014000	47454000	48169190.4047976
5703	48363000	46731000	49731000	48891000	49011000	47451000	48173266.8665667
5704	48360000	46728000	49728000	48888000	49008000	47448000	48177343.3283358
5705	48405000	46845000	49845000	48885000	49005000	47445000	48181407.796102
5706	48402000	46842000	49842000	48882000	49002000	47442000	48185484.2578711
5707	48399000	46839000	49839000	48879000	48999000	47439000	48189560.7196402
5708	48396000	46836000	49836000	48876000	48996000	47436000	48193637.1814093
5709	48393000	46833000	49833000	48873000	48993000	47433000	48197713.6431784
5710	48390000	46830000	49830000	48870000	48990000	47430000	48201790.1049475
5711	48411000	46827000	49827000	48867000	48987000	47547000	48205866.5667166
5712	48408000	46824000	49824000	48864000	48984000	47544000	48209955.0224888
5713	48405000	46821000	49821000	48861000	48981000	47541000	48214031.4842579
5714	48402000	46818000	49818000	48858000	48978000	47538000	48218095.952024
5715	48399000	46815000	49815000	48855000	48975000	47535000	48222160.4197901
5716	48396000	46812000	49812000	48852000	48972000	47532000	48226236.8815592
5717	48441000	46809000	49809000	48969000	49089000	47529000	48230313.3433283
5718	48438000	46806000	49806000	48966000	49086000	47526000	48234389.8050975
5719	48435000	46803000	49803000	48963000	49083000	47523000	48238466.2668666
5720	48432000	46800000	49800000	48960000	49080000	47520000	48242542.7286357
5721	48429000	46797000	49797000	48957000	49077000	47517000	48246607.1964018
5722	48426000	46794000	49794000	48954000	49074000	47514000	48250671.6641679
5723	48471000	46911000	49911000	48951000	49071000	47511000	48254736.131934
5724	48468000	46908000	49908000	48948000	49068000	47508000	48258788.6056972
5725	48465000	46905000	49905000	48945000	49065000	47505000	48262841.0794603
5726	48462000	46902000	49902000	48942000	49062000	47502000	48266893.5532234
5727	48459000	46899000	49899000	48939000	49059000	47499000	48270922.0389805
5728	48456000	46896000	49896000	48936000	49056000	47496000	48274950.5247376
5729	48453000	46893000	49893000	48933000	49053000	47493000	48278991.0044978
5730	48450000	46890000	49890000	48930000	49050000	47490000	48283043.4782609
5731	48447000	46887000	49887000	48927000	49047000	47487000	48287083.958021
5732	48444000	46884000	49884000	48924000	49044000	47484000	48291136.4317841
5733	48441000	46881000	49881000	48921000	49041000	47481000	48295200.8995502
5734	48462000	46878000	49878000	49038000	49038000	47478000	48299265.3673163
5735	48459000	46875000	49875000	49035000	49035000	47475000	48303305.8470765
5736	48456000	46872000	49872000	49032000	49032000	47472000	48307346.3268366
5737	48477000	46869000	49869000	49149000	49029000	47469000	48311386.8065967
5738	48474000	46866000	49866000	49146000	49026000	47466000	48315451.2743628
5739	48471000	46863000	49863000	49143000	49023000	47463000	48319515.7421289
5740	48468000	46860000	49860000	49140000	49020000	47460000	48323592.203898
5741	48465000	46857000	49857000	49137000	49017000	47457000	48327692.6536732
5742	48462000	46854000	49854000	49134000	49014000	47454000	48331781.1094453
5743	48459000	46851000	49851000	49131000	49011000	47451000	48335869.5652174
5744	48456000	46848000	49848000	49128000	49008000	47448000	48339958.0209895
5745	48453000	46845000	49845000	49125000	49005000	47445000	48344046.4767616
5746	48450000	46842000	49842000	49122000	49002000	47442000	48348122.9385307
5747	48447000	46839000	49839000	49119000	48999000	47439000	48352199.4002999
5748	48444000	46836000	49836000	49116000	48996000	47436000	48356287.856072
5749	48441000	46833000	49833000	49113000	48993000	47433000	48360388.3058471
5750	48438000	46830000	49830000	49110000	48990000	47430000	48364488.7556222
5751	48435000	46827000	49827000	49107000	48987000	47427000	48368589.2053973
5752	48456000	46824000	49944000	49104000	48984000	47424000	48372701.6491754
5753	48453000	46821000	49941000	49101000	48981000	47421000	48376814.0929535
5754	48450000	46818000	49938000	49098000	48978000	47418000	48380914.5427286
5755	48471000	46815000	49935000	49215000	48975000	47415000	48385014.9925037
5756	48492000	46812000	50052000	49212000	48972000	47412000	48389115.4422789
5757	48489000	46809000	50049000	49209000	48969000	47409000	48393227.886057
5758	48486000	46806000	50046000	49206000	48966000	47406000	48397328.3358321
5759	48483000	46803000	50043000	49203000	48963000	47403000	48401428.7856072
5760	48480000	46800000	50040000	49200000	48960000	47400000	48405529.2353823
5761	48477000	46797000	50037000	49197000	48957000	47397000	48409629.6851574
5762	48474000	46794000	50034000	49194000	48954000	47394000	48413730.1349325
5763	48495000	46791000	50151000	49191000	48951000	47391000	48417830.5847077
5764	48492000	46788000	50148000	49188000	48948000	47388000	48421919.0404798
5765	48489000	46785000	50145000	49185000	48945000	47385000	48425995.5022489
5766	48534000	46782000	50262000	49182000	48942000	47502000	48430083.958021
5767	48531000	46779000	50259000	49179000	48939000	47499000	48434160.4197901
5768	48528000	46776000	50256000	49176000	48936000	47496000	48438236.8815592
5769	48549000	46893000	50253000	49173000	48933000	47493000	48442313.3433283
5770	48570000	46890000	50250000	49170000	49050000	47490000	48446389.8050975
5771	48615000	47007000	50367000	49167000	49047000	47487000	48450454.2728636
5772	48612000	47004000	50364000	49164000	49044000	47484000	48454518.7406297
5773	48609000	47001000	50361000	49161000	49041000	47481000	48458595.2023988
5774	48606000	46998000	50358000	49158000	49038000	47478000	48462671.6641679
5775	48603000	46995000	50355000	49155000	49035000	47475000	48466748.125937
5776	48672000	47112000	50472000	49152000	49032000	47592000	48470824.5877062
5777	48669000	47109000	50469000	49149000	49029000	47589000	48474889.0554723
5778	48666000	47106000	50466000	49146000	49026000	47586000	48478953.5232384
5779	48663000	47103000	50463000	49143000	49023000	47583000	48483017.9910045
5780	48660000	47100000	50460000	49140000	49020000	47580000	48487070.4647676
5781	48657000	47097000	50457000	49137000	49017000	47577000	48491122.9385307
5782	48654000	47094000	50454000	49134000	49014000	47574000	48495163.4182909
5783	48651000	47091000	50451000	49131000	49011000	47571000	48499203.898051
5784	48648000	47088000	50448000	49128000	49008000	47568000	48503244.3778111
5785	48645000	47085000	50445000	49125000	49005000	47565000	48507272.8635682
5786	48642000	47082000	50442000	49122000	49002000	47562000	48511301.3493253
5787	48639000	47079000	50439000	49119000	48999000	47559000	48515329.8350825
5788	48636000	47076000	50436000	49116000	48996000	47556000	48519346.3268366
5789	48633000	47073000	50433000	49113000	48993000	47553000	48523350.8245877
5790	48630000	47070000	50430000	49110000	48990000	47550000	48527355.3223388
5791	48627000	47067000	50427000	49107000	48987000	47547000	48531359.82009
5792	48624000	47064000	50424000	49104000	48984000	47544000	48535364.3178411
5793	48645000	47061000	50421000	49101000	49101000	47541000	48539380.8095952
5794	48642000	47058000	50418000	49098000	49098000	47538000	48543397.3013493
5795	48639000	47055000	50415000	49095000	49095000	47535000	48547401.7991005
5796	48636000	47052000	50412000	49092000	49092000	47532000	48551406.2968516
5797	48657000	47049000	50409000	49089000	49209000	47529000	48555410.7946027
5798	48654000	47046000	50406000	49086000	49206000	47526000	48559427.2863568
5799	48651000	47043000	50403000	49083000	49203000	47523000	48563443.7781109
5800	48648000	47040000	50400000	49080000	49200000	47520000	48567472.2638681
5801	48645000	47037000	50397000	49077000	49197000	47517000	48571500.7496252
5802	48642000	47034000	50394000	49074000	49194000	47514000	48575529.2353823
5803	48639000	47031000	50391000	49071000	49191000	47511000	48579557.7211394
5804	48636000	47028000	50388000	49068000	49188000	47508000	48583586.2068966
5805	48633000	47025000	50385000	49065000	49185000	47505000	48587626.6866567
5806	48630000	47022000	50382000	49062000	49182000	47502000	48591667.1664168
5807	48627000	47019000	50379000	49059000	49179000	47499000	48595707.6461769
5808	48624000	47016000	50376000	49056000	49176000	47496000	48599736.131934
5809	48645000	47013000	50373000	49173000	49173000	47493000	48603764.6176912
5810	48642000	47010000	50370000	49170000	49170000	47490000	48607793.1034483
5811	48639000	47007000	50367000	49167000	49167000	47487000	48611821.5892054
5812	48636000	47004000	50364000	49164000	49164000	47484000	48615850.0749625
5813	48633000	47001000	50361000	49161000	49161000	47481000	48619866.5667166
5814	48630000	46998000	50358000	49158000	49158000	47478000	48623883.0584708
5815	48627000	46995000	50355000	49155000	49155000	47475000	48627887.5562219
5816	48624000	46992000	50352000	49152000	49152000	47472000	48631904.047976
5817	48621000	46989000	50349000	49149000	49149000	47469000	48635896.5517241
5818	48618000	46986000	50346000	49146000	49146000	47466000	48639889.0554723
5819	48639000	46983000	50343000	49143000	49143000	47583000	48643881.5592204
5820	48660000	46980000	50340000	49140000	49140000	47700000	48647874.0629685
5821	48657000	46977000	50337000	49137000	49137000	47697000	48651866.5667166
5822	48654000	46974000	50334000	49134000	49134000	47694000	48655859.0704648
5823	48699000	46971000	50331000	49131000	49251000	47811000	48659863.5682159
5824	48696000	46968000	50328000	49128000	49248000	47808000	48663880.05997
5825	48693000	46965000	50325000	49125000	49245000	47805000	48667908.5457271
5826	48690000	46962000	50322000	49122000	49242000	47802000	48671937.0314843
5827	48711000	46959000	50439000	49119000	49239000	47799000	48675965.5172414
5828	48732000	46956000	50436000	49236000	49236000	47796000	48679994.0029985
5829	48729000	46953000	50433000	49233000	49233000	47793000	48684022.4887556
5830	48726000	46950000	50430000	49230000	49230000	47790000	48688026.9865068
5831	48723000	46947000	50427000	49227000	49227000	47787000	48692031.4842579
5832	48744000	46944000	50544000	49224000	49224000	47784000	48696035.982009
5833	48741000	46941000	50541000	49221000	49221000	47781000	48700040.4797601
5834	48762000	46938000	50538000	49218000	49338000	47778000	48704056.9715142
5835	48759000	46935000	50535000	49215000	49335000	47775000	48708085.4572714
5836	48780000	46932000	50652000	49212000	49332000	47772000	48712113.9430285
5837	48801000	47049000	50649000	49209000	49329000	47769000	48716142.4287856
5838	48798000	47046000	50646000	49206000	49326000	47766000	48720170.9145427
5839	48795000	47043000	50643000	49203000	49323000	47763000	48724175.4122939
5840	48792000	47040000	50640000	49200000	49320000	47760000	48728191.904048
5841	48789000	47037000	50637000	49197000	49317000	47757000	48732208.3958021
5842	48810000	47034000	50634000	49314000	49314000	47754000	48736224.8875562
5843	48807000	47031000	50631000	49311000	49311000	47751000	48740241.3793103
5844	48804000	47028000	50628000	49308000	49308000	47748000	48744269.8650675
5845	48801000	47025000	50625000	49305000	49305000	47745000	48748298.3508246
5846	48798000	47022000	50622000	49302000	49302000	47742000	48752326.8365817
5847	48795000	47019000	50619000	49299000	49299000	47739000	48756367.3163418
5848	48792000	47016000	50616000	49296000	49296000	47736000	48760419.790105
5849	48837000	47133000	50613000	49413000	49293000	47733000	48764472.2638681
5850	48834000	47130000	50610000	49410000	49290000	47730000	48768524.7376312
5851	48831000	47127000	50607000	49407000	49287000	47727000	48772577.2113943
5852	48852000	47124000	50604000	49404000	49404000	47724000	48776641.6791604
5853	48849000	47121000	50601000	49401000	49401000	47721000	48780730.1349325
5854	48846000	47118000	50598000	49398000	49398000	47718000	48784806.5967017
5855	48843000	47115000	50595000	49395000	49395000	47715000	48788883.0584708
5856	48840000	47112000	50592000	49392000	49392000	47712000	48792959.5202399
5857	48837000	47109000	50589000	49389000	49389000	47709000	48797035.982009
5858	48834000	47106000	50586000	49386000	49386000	47706000	48801112.4437781
5859	48831000	47103000	50583000	49383000	49383000	47703000	48805188.9055472
5860	48828000	47100000	50580000	49380000	49380000	47700000	48809265.3673163
5861	48825000	47097000	50577000	49377000	49377000	47697000	48813329.8350825
5862	48822000	47094000	50574000	49374000	49374000	47694000	48817394.3028486
5863	48819000	47091000	50571000	49371000	49371000	47691000	48821458.7706147
5864	48816000	47088000	50568000	49368000	49368000	47688000	48825535.2323838
5865	48813000	47085000	50565000	49365000	49365000	47685000	48829599.7001499
5866	48810000	47082000	50562000	49362000	49362000	47682000	48833664.167916
5867	48807000	47079000	50559000	49359000	49359000	47679000	48837716.6416792
5868	48804000	47076000	50556000	49356000	49356000	47676000	48841757.1214393
5869	48801000	47073000	50553000	49353000	49353000	47673000	48845797.6011994
5870	48798000	47070000	50550000	49350000	49350000	47670000	48849850.0749625
5871	48795000	47067000	50547000	49347000	49347000	47667000	48853890.5547226
5872	48792000	47064000	50544000	49344000	49344000	47664000	48857931.0344828
5873	48789000	47061000	50541000	49341000	49341000	47661000	48861971.5142429
5874	48786000	47058000	50538000	49338000	49338000	47658000	48866011.994003
5875	48783000	47055000	50535000	49335000	49335000	47655000	48870040.4797601
5876	48780000	47052000	50532000	49332000	49332000	47652000	48874068.9655172
5877	48777000	47049000	50529000	49329000	49329000	47649000	48878097.4512744
5878	48774000	47046000	50526000	49326000	49326000	47646000	48882125.9370315
5879	48795000	47163000	50523000	49323000	49323000	47643000	48886154.4227886
5880	48792000	47160000	50520000	49320000	49320000	47640000	48890182.9085457
5881	48789000	47157000	50517000	49317000	49317000	47637000	48894187.4062969
5882	48810000	47154000	50514000	49314000	49314000	47754000	48898191.904048
5883	48807000	47151000	50511000	49311000	49311000	47751000	48902196.4017991
5884	48804000	47148000	50508000	49308000	49308000	47748000	48906200.8995502
5885	48801000	47145000	50505000	49305000	49305000	47745000	48910205.3973014
5886	48822000	47142000	50502000	49422000	49302000	47742000	48914209.8950525
5887	48843000	47139000	50499000	49539000	49299000	47739000	48918214.3928036
5888	48840000	47136000	50496000	49536000	49296000	47736000	48922206.8965517
5889	48837000	47133000	50493000	49533000	49293000	47733000	48926199.4002998
5890	48858000	47250000	50490000	49530000	49290000	47730000	48930179.910045
5891	48855000	47247000	50487000	49527000	49287000	47727000	48934160.4197901
5892	48876000	47244000	50604000	49524000	49284000	47724000	48938140.9295352
5893	48897000	47241000	50601000	49521000	49401000	47721000	48942133.4332834
